X,Y,TRAPTYPE,ATTRACTANTSUSED,TRAPID,ADDRESS,TOWN,STATE,COUNTY,TRAPSITE,TRAPSET,SETTIMEOFDAY,TRAPCOLLECT,COLLECTTIMEOFDAY,GENUS,SPECIES,LIFESTAGE,EGGSCOLLECTED,LARVAECOLLECTED,PUPAECOLLECTED,FEMALESCOLLECTED,MALESCOLLECTED,UNKNOWNCOLLECTED,REPORTDATE,LATITUDE,LONGITUDE,GIS_ID,SE_ANNO_CAD_DATA,GLOBALID,CREATED,EDITED,OBJECTID
-8570524.10952881,4709244.83197752,Gravid Trap,Hay or grass infusion,5B,1201 New York Ave. NE,Washington,DC,District of Columbia,Animal Shelter,2016/10/25 04:00:00+00,Morning,2016/10/27 04:00:00+00,Morning,Aedes,aegypti,Adult,No,No,No,2,1,0,2017/12/12 21:34:00+00,38.913193,-76.990328,temp_1406,,{B374DFFE-370A-4976-8C27-648427FB6E26},,,1031
-8570524.10952881,4709244.83197752,Gravid Trap,Hay or grass infusion,5B,1201 New York Ave. NE,Washington,DC,District of Columbia,Animal Shelter,2016/06/21 04:00:00+00,Morning,2016/06/23 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,9,0,0,2017/12/05 20:03:00+00,38.913193,-76.990328,temp_1967,,{55EA04A2-F974-4F4D-9ED6-1CB0E996FC1E},,,1032
-8570524.10952881,4709244.83197752,Gravid Trap,Hay or grass infusion,5B,1201 New York Ave. NE,Washington,DC,District of Columbia,Animal Shelter,2016/10/18 04:00:00+00,Morning,2016/10/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,45,15,0,2017/12/12 20:38:00+00,38.913193,-76.990328,temp_1225,,{CB6CCB40-D951-4490-B3B9-F542C5A9A7AA},,,1033
-8570524.10952881,4709244.83197752,Gravid Trap,Hay or grass infusion,5B,1201 New York Ave. NE,Washington,DC,District of Columbia,Animal Shelter,2016/09/13 04:00:00+00,Morning,2016/09/15 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,10,0,2017/12/11 21:35:00+00,38.913193,-76.990328,temp_1345,,{22F291D6-3FD2-4C7C-B078-352CEEAF6390},,,1034
-8570524.10952881,4709244.83197752,Gravid Trap,Hay or grass infusion,5B,1201 New York Ave. NE,Washington,DC,District of Columbia,Animal Shelter,2016/10/25 04:00:00+00,Morning,2016/10/27 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,3,0,2017/12/12 21:35:00+00,38.913193,-76.990328,temp_1407,,{4D2356B1-2284-46F1-BAAD-7B7EA800E41E},,,1035
-8570524.10952881,4709244.83197752,Gravid Trap,Hay or grass infusion,5B,1201 New York Ave. NE,Washington,DC,District of Columbia,Animal Shelter,2016/05/10 04:00:00+00,Morning,2016/05/12 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,8,1,0,2017/12/04 18:52:00+00,38.913193,-76.990328,temp_505,,{DE2E43AD-D0C1-4031-8445-88F62C3D8C73},,,1036
-8570524.10952881,4709244.83197752,Gravid Trap,Hay or grass infusion,5B,1201 New York Ave. NE,Washington,DC,District of Columbia,Animal Shelter,2016/07/19 04:00:00+00,Morning,2016/07/21 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,11,2,0,2017/12/07 15:56:00+00,38.913193,-76.990328,temp_1668,,{C9BBD78D-8DD8-4234-BA91-CD610E0491D6},,,1037
-8570524.10952881,4709244.83197752,Gravid Trap,Hay or grass infusion,5B,1201 New York Ave. NE,Washington,DC,District of Columbia,Animal Shelter,2016/05/31 04:00:00+00,Morning,2016/06/02 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,22,0,0,2017/12/05 15:02:00+00,38.913193,-76.990328,temp_1539,,{B1AC37BE-7C2C-47CE-96BE-79686B17E5E6},,,1038
-8570524.10952881,4709244.83197752,Gravid Trap,Hay or grass infusion,5B,1201 New York Ave. NE,Washington,DC,District of Columbia,Animal Shelter,2016/07/26 04:00:00+00,Morning,2016/07/28 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,6,0,0,2017/12/07 19:41:00+00,38.913193,-76.990328,temp_1126,,{D08C4D8E-8123-4930-9250-AC4453579F15},,,1039
-8570524.10952881,4709244.83197752,Gravid Trap,Hay or grass infusion,5B,1201 New York Ave. NE,Washington,DC,District of Columbia,Animal Shelter,2016/07/26 04:00:00+00,Morning,2016/07/28 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,56,61,0,2017/12/07 19:40:00+00,38.913193,-76.990328,temp_1125,,{113AEA7D-61CA-46F4-AA7C-56A169C07EB4},,,1040
-8570524.10952881,4709244.83197752,Gravid Trap,Hay or grass infusion,5B,1201 New York Ave. NE,Washington,DC,District of Columbia,Animal Shelter,2016/08/02 04:00:00+00,Morning,2016/08/04 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,13,2,0,2017/12/07 21:52:00+00,38.913193,-76.990328,temp_1514,,{9D3423D3-6F2E-4929-B643-8C608462A694},,,1041
-8570524.10952881,4709244.83197752,Gravid Trap,Hay or grass infusion,5B,1201 New York Ave. NE,Washington,DC,District of Columbia,Animal Shelter,2016/05/24 04:00:00+00,Morning,2016/05/26 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,28,1,0,2017/12/04 22:45:00+00,38.913193,-76.990328,temp_1091,,{41F7DF16-7FA2-4682-8732-178627A87464},,,1042
-8570524.10952881,4709244.83197752,Gravid Trap,Hay or grass infusion,5B,1201 New York Ave. NE,Washington,DC,District of Columbia,Animal Shelter,2016/07/12 04:00:00+00,Morning,2016/07/14 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,29,0,0,2017/12/06 18:12:00+00,38.913193,-76.990328,temp_1562,,{33675B19-7A1D-4CEB-98C2-3A29164F2104},,,1043
-8570524.10952881,4709244.83197752,Gravid Trap,Hay or grass infusion,5B,1201 New York Ave. NE,Washington,DC,District of Columbia,Animal Shelter,2016/10/18 04:00:00+00,Morning,2016/10/20 04:00:00+00,Morning,Aedes,aegypti,Adult,No,No,No,6,0,0,2017/12/12 20:38:00+00,38.913193,-76.990328,temp_1226,,{94B217D4-F9CB-4F4E-8041-6F1A33419E03},,,1044
-8570524.10952881,4709244.83197752,Gravid Trap,Hay or grass infusion,5B,1201 New York Ave. NE,Washington,DC,District of Columbia,Animal Shelter,2016/04/19 04:00:00+00,Morning,2016/04/21 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,1,2017/09/28 22:31:00+00,38.913193,-76.990328,temp_518,,{41107084-912C-4636-A0DE-A164C6A961FD},,,1045
-8570524.10952881,4709244.83197752,Gravid Trap,Hay or grass infusion,5B,1201 New York Ave. NE,Washington,DC,District of Columbia,Animal Shelter,2016/08/02 04:00:00+00,Morning,2016/08/04 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,5,0,0,2017/12/07 21:51:00+00,38.913193,-76.990328,temp_1513,,{3678B4C6-3A30-4E53-87DC-368A138F2837},,,1046
-8576506.52923485,4708462.57636857,ABC Trap,CO2 with light,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/05/30 04:00:00+00,Morning,2016/06/01 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,2,0,2017/12/04 23:37:00+00,38.907725,-77.044069,temp_1278,,{1C990681-03AE-45F5-91B7-FB11AD30A684},,,1047
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/08/29 04:00:00+00,Morning,2016/08/31 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,14,0,2017/12/11 16:54:00+00,38.907725,-77.044069,temp_563,,{64A0CBEE-D7C5-4B58-A46C-7A3C131ECAF0},,,1048
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl. NW,Washington,DC,District of Columbia,Business,2016/05/02 04:00:00+00,Morning,2016/05/04 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,1,0,2017/12/01 20:48:00+00,38.907725,-77.044069,temp_812,,{28DF237E-0210-4E95-9E70-E0C2E14CE84A},,,1049
-8576506.52923485,4708462.57636857,ABC Trap,CO2 with light,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/05/23 04:00:00+00,Morning,2016/05/25 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,2,0,2017/12/04 22:11:00+00,38.907725,-77.044069,temp_854,,{AEDF3EE6-FBE2-43D9-9650-8763BD62438A},,,1050
-8576506.52923485,4708462.57636857,ABC Trap,CO2 with light,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/06/20 04:00:00+00,Morning,2016/06/22 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,3,0,2017/12/05 19:23:00+00,38.907725,-77.044069,temp_1937,,{DE28B0E4-AE1C-42DA-A18C-CE7DC2EF8C47},,,1051
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/08/01 04:00:00+00,Morning,2016/08/03 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,1,0,2017/12/07 21:11:00+00,38.907725,-77.044069,temp_1429,,{257146AF-98F3-4D06-A15B-FDD25EE873CD},,,1052
-8576506.52923485,4708462.57636857,ABC Trap,CO2 with light,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/06/13 04:00:00+00,Morning,2016/06/15 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,3,0,2017/12/05 17:46:00+00,38.907725,-77.044069,temp_1790,,{51823C81-5049-4342-A80A-90F587179480},,,1053
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,1,0,2017/12/11 17:58:00+00,38.907725,-77.044069,temp_1190,,{9A3D83CC-9A69-4104-B17A-60D30E0DB249},,,1054
-8576506.52923485,4708462.57636857,ABC Trap,CO2 with light,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/07/25 04:00:00+00,Morning,2016/07/27 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/12/07 18:44:00+00,38.907725,-77.044069,temp_550,,{8F7F755B-F2AC-4FD1-9657-519E76C616A0},,,1055
-8576506.52923485,4708462.57636857,ABC Trap,CO2 with light,2B,1910 Sunderland Place NW,Washington,DC,District of Columbia,Business,2016/04/25 04:00:00+00,Afternoon,2016/04/27 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,0,0,2017/12/01 19:04:00+00,38.907725,-77.044069,temp_528,,{6F71EC9A-352A-4FF8-A1DA-80AB69D99914},,,1056
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/09/26 04:00:00+00,Morning,2016/09/28 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,5,1,0,2017/12/12 15:44:00+00,38.907725,-77.044069,temp_1806,,{71EFE01D-2CBD-462A-A0EF-D1B3F77A4DF0},,,1057
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/07/05 04:00:00+00,Morning,2016/07/07 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,10,1,0,2017/12/06 15:44:00+00,38.907725,-77.044069,temp_741,,{B9E00277-EE43-44BB-8EEA-09DA4D64285F},,,1058
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/06/27 04:00:00+00,Morning,2016/06/29 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,12,2,0,2017/12/05 21:33:00+00,38.907725,-77.044069,temp_1988,,{3011B343-D98A-4B2B-B0B7-C9165AB1D8FA},,,1059
-8576506.52923485,4708462.57636857,ABC Trap,CO2 with light,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/05/16 04:00:00+00,Morning,2016/05/18 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/12/04 19:56:00+00,38.907725,-77.044069,temp_832,,{4A26DB9E-B704-4655-BBEB-CE902F7701CE},,,1060
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/08/15 04:00:00+00,Morning,2016/08/17 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,9,0,0,2017/12/08 18:26:00+00,38.907725,-77.044069,temp_1773,,{F85708CD-3D10-4BAD-B97C-B0582B8BCAEE},,,1061
-8576506.52923485,4708462.57636857,ABC Trap,CO2 with light,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/07/05 04:00:00+00,Morning,2016/07/07 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,5,0,0,2017/12/06 15:43:00+00,38.907725,-77.044069,temp_740,,{03853C3B-F4E6-4606-B111-5A0CD4BAF837},,,1062
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/05/16 04:00:00+00,Morning,2016/05/18 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,1,0,2017/12/04 19:57:00+00,38.907725,-77.044069,temp_833,,{1BBB6265-9B62-455D-B7A1-6958FB84AF9C},,,1063
-8576506.52923485,4708462.57636857,ABC Trap,CO2 with light,2B,1910 Sunderland Pl. NW,Washington,DC,District of Columbia,Business,2016/05/02 04:00:00+00,Morning,2016/05/04 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,8,0,0,2017/12/01 20:47:00+00,38.907725,-77.044069,temp_811,,{844AA256-3308-4527-87DF-45AF4F13C2B0},,,1064
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/06/06 04:00:00+00,Morning,2016/06/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,14,2,0,2017/12/05 15:54:00+00,38.907725,-77.044069,temp_1683,,{FFB57C93-2C7C-4F88-9072-2D178F030E76},,,1065
-8576506.52923485,4708462.57636857,ABC Trap,CO2 with light,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/12/11 17:59:00+00,38.907725,-77.044069,temp_1191,,{AC4D13BC-7B46-46E0-B312-E1BE446759F0},,,1066
-8576506.52923485,4708462.57636857,ABC Trap,CO2 with light,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/06/06 04:00:00+00,Morning,2016/06/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,3,0,2017/12/05 15:53:00+00,38.907725,-77.044069,temp_1682,,{0D7A8D8E-BBE1-4C19-AE07-3D2370C8523D},,,1067
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/05/23 04:00:00+00,Morning,2016/05/25 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,1,0,2017/12/04 22:12:00+00,38.907725,-77.044069,temp_855,,{ECBDA7E2-FB67-433C-B6EC-300C4A8FF5A2},,,1068
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/07/25 04:00:00+00,Morning,2016/07/27 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,1,0,2017/12/07 18:43:00+00,38.907725,-77.044069,temp_549,,{041F615D-CDD0-4C48-9135-55E994964DB8},,,1069
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,AVMA Office,2016/04/18 04:00:00+00,Morning,2016/04/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,0,2017/09/28 22:31:00+00,38.907725,-77.044069,temp_368,,{6A801932-75FF-4EB9-AEE2-C8C051F617A5},,,1070
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/10/17 04:00:00+00,Morning,2016/10/19 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,8,4,0,2017/12/12 19:19:00+00,38.907725,-77.044069,temp_1168,,{AAD8A89B-B37A-43DD-8C95-672513BFA207},,,1071
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/05/09 04:00:00+00,Afternoon,2016/05/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2017/12/04 18:28:00+00,38.907725,-77.044069,temp_496,,{6E905621-F78A-4196-8ECE-38DC71FC48D6},,,1072
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/06/13 04:00:00+00,Morning,2016/06/15 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,36,9,0,2017/12/05 17:47:00+00,38.907725,-77.044069,temp_1791,,{0E63C771-095A-44AF-B7B4-42E548BC4DE8},,,1073
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/06/20 04:00:00+00,Morning,2016/06/22 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,22,9,0,2017/12/05 19:24:00+00,38.907725,-77.044069,temp_1938,,{8FED6201-0DBE-44D9-9491-760CF8C889BD},,,1074
-8576506.52923485,4708462.57636857,ABC Trap,CO2 with light,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/07/11 04:00:00+00,Morning,2016/07/13 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,1,0,2017/12/06 17:30:00+00,38.907725,-77.044069,temp_1504,,{8D2C29BD-7155-47AE-A863-BABABFC58AD2},,,1075
-8576506.52923485,4708462.57636857,ABC Trap,CO2 with light,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/05/09 04:00:00+00,Afternoon,2016/05/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2017/12/04 18:29:00+00,38.907725,-77.044069,temp_497,,{DE65A051-2573-46DC-8753-72DA2C463C91},,,1076
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/05/30 04:00:00+00,Morning,2016/06/01 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,27,2,0,2017/12/04 23:38:00+00,38.907725,-77.044069,temp_1354,,{9649319C-A8F5-49CE-9F01-91D129D50A31},,,1077
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/09/12 04:00:00+00,Morning,2016/09/14 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,5,8,0,2017/12/11 21:04:00+00,38.907725,-77.044069,temp_585,,{0E932E36-9A8C-4DFC-A841-5BA265BDA765},,,1078
-8576506.52923485,4708462.57636857,Gravid Trap,Hay or grass infusion,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/09/26 04:00:00+00,Morning,2016/09/28 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,1,0,2017/12/12 15:45:00+00,38.907725,-77.044069,temp_1807,,{7F09949F-9D90-4A5C-89BE-0272FC4055DE},,,1079
-8576506.52923485,4708462.57636857,ABC Trap,CO2 with light,2B,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016/07/18 04:00:00+00,Morning,2016/07/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/12/07 15:21:00+00,38.907725,-77.044069,temp_1601,,{8DA756EC-FBE7-48A0-B27B-38D0DA985588},,,1080
-8577608.48169894,4708388.18824882,Gravid Trap,Hay or grass infusion,2C,2425 N St. NW,Washington,DC,District of Columbia,School,2016/06/20 04:00:00+00,Afternoon,2016/06/22 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,67,8,0,2017/12/05 19:27:00+00,38.907205,-77.053968,temp_1939,,{03AB4B3F-7375-498D-A2A5-EEC7452025A7},,,1081
-8577608.48169894,4708388.18824882,ABC Trap,CO2 with light,2A,2425 N St. NW,Washington,DC,District of Columbia,School,2017/07/26 04:00:00+00,Afternoon,2017/07/27 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/21 21:44:00+00,38.907205,-77.053968,temp_374,,{724DFC03-B758-43DA-A091-FE75D25ED56C},,,1082
-8577608.48169894,4708388.18824882,Gravid Trap,Lure and grass infusion,2A,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/02 04:00:00+00,Afternoon,2017/08/03 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/09/25 21:44:00+00,38.907205,-77.053968,temp_200,,{8EFB3B8F-1EAE-494E-B8BC-6DBD62A58855},,,1083
-8577608.48169894,4708388.18824882,Gravid Trap,Hay or grass infusion,2C,2425 N St. NW,Washington,DC,District of Columbia,School,2016/05/16 04:00:00+00,Afternoon,2016/05/18 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,17,0,0,2017/12/04 20:00:00+00,38.907205,-77.053968,temp_834,,{FD9B7B32-F4B0-4E43-B7A6-E500A59D2AE2},,,1084
-8577608.48169894,4708388.18824882,ABC Trap,CO2 with light,2A,2425 N St. NW,Washington,DC,District of Columbia,School,2017/06/07 04:00:00+00,Afternoon,2017/06/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/18 22:47:00+00,38.907205,-77.053968,temp_298,,{D817116E-ADFD-4BE5-8476-87E5E18CD920},,,1085
-8577608.48169894,4708388.18824882,Gravid Trap,Hay or grass infusion,2C,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/08 04:00:00+00,Afternoon,2016/08/10 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/12/08 16:41:00+00,38.907205,-77.053968,temp_1627,,{4F3AB3F2-F18E-4845-AB7B-EC331798668C},,,1086
-8577608.48169894,4708388.18824882,ABC Trap,CO2 with light,2A,2425 N St. NW,Washington,DC,District of Columbia,School,2017/06/21 04:00:00+00,Afternoon,2017/06/22 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,0,0,2017/09/19 19:09:00+00,38.907205,-77.053968,temp_159,,{503DA780-1BDB-4E2E-86A4-9325A0A6C99A},,,1087
-8577608.48169894,4708388.18824882,Gravid Trap,Lure and grass infusion,2A,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,8,0,0,2017/09/26 15:54:00+00,38.907205,-77.053968,temp_416,,{ECFADE80-59E9-47D9-BD55-9FCDA08386FC},,,1088
-8577608.48169894,4708388.18824882,ABC Trap,CO2 with light,2A,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,0,0,2017/09/26 15:55:00+00,38.907205,-77.053968,temp_418,,{B3FC7E7E-3245-4DEB-8DEA-3F3A2A1E1874},,,1089
-8577608.48169894,4708388.18824882,ABC Trap,CO2 with light,2A,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/09 04:00:00+00,Afternoon,2017/08/10 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/09/26 13:25:00+00,38.907205,-77.053968,temp_284,,{23F5C222-F5D8-4A52-96BA-158F6B842112},,,1090
-8577608.48169894,4708388.18824882,Gravid Trap,Hay or grass infusion,2C,2425 N St. NW,Washington,DC,District of Columbia,School,2016/09/12 04:00:00+00,Afternoon,2016/09/14 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,4,0,0,2017/12/11 21:07:00+00,38.907205,-77.053968,temp_587,,{37000DDB-ECF2-4F28-9987-954BE2DCD583},,,1091
-8577608.48169894,4708388.18824882,Gravid Trap,Hay or grass infusion,2C,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/22 04:00:00+00,Afternoon,2016/08/24 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,10,0,0,2017/12/08 19:58:00+00,38.907205,-77.053968,temp_1904,,{7C4596E8-5D4D-47F7-BBEF-E9DA51B68802},,,1092
-8577608.48169894,4708388.18824882,Gravid Trap,Hay or grass infusion,2C,2425 N St. NW,Washington,DC,District of Columbia,School,2016/05/23 04:00:00+00,Afternoon,2016/05/25 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,32,2,0,2017/12/04 22:15:00+00,38.907205,-77.053968,temp_856,,{43D78D35-3BA4-463A-B259-AAF4560BD0DE},,,1093
-8577608.48169894,4708388.18824882,Gravid Trap,Hay or grass infusion,2C,2425 N St. NW,Washington,DC,District of Columbia,School,2016/05/02 04:00:00+00,Morning,2016/05/04 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,14,4,0,2017/12/01 20:52:00+00,38.907205,-77.053968,temp_813,,{7613F978-B893-4A1C-9E01-7077C7179223},,,1094
-8577608.48169894,4708388.18824882,Gravid Trap,Hay or grass infusion,2C,2425 N St. NW,Washington,DC,District of Columbia,School,2016/09/19 04:00:00+00,Afternoon,2016/09/21 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,12,0,0,2017/12/11 22:04:00+00,38.907205,-77.053968,temp_1587,,{17AFE533-5FF9-4E66-8B19-F9D76B81CAF0},,,1095
-8577608.48169894,4708388.18824882,Gravid Trap,Hay or grass infusion,2C,2425 N St. NW,Washington,DC,District of Columbia,School,2016/07/05 04:00:00+00,Afternoon,2016/07/07 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,28,0,0,2017/12/06 15:47:00+00,38.907205,-77.053968,temp_742,,{BFF16E49-F381-4EF4-B78E-C44F4A3E3E27},,,1096
-8577608.48169894,4708388.18824882,Gravid Trap,Hay or grass infusion,2C,2425 N St. NW,Washington,DC,District of Columbia,School,2016/06/13 04:00:00+00,Afternoon,2016/06/15 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,65,3,0,2017/12/05 17:49:00+00,38.907205,-77.053968,temp_1792,,{3D52C503-28D0-4CE5-BDC1-59A33A435E4B},,,1097
